Drug,Medium,Donor,run,Day,class,relative_abundance,relative_abundance_log10
no drug,M17,MB003,run1,day 4,c__Opitutae,0,-6
no drug,M17,MB003,run1,day 4,c__Oscillatoriales[class],0,-6
no drug,M17,MB003,run1,day 4,c__Planctomycetia,0,-6
no drug,M17,MB003,run1,day 4,c__Pleurocapsales[class],0,-6
no drug,M17,MB003,run1,day 4,c__Rubrobacteria,0,-6
no drug,M17,MB003,run1,day 4,c__Saprospiria,0,-6
no drug,M17,MB003,run1,day 4,c__Solibacteres,0,-6
no drug,M17,MB003,run1,day 4,c__Sphingobacteriia,0,-6
no drug,M17,MB003,run1,day 4,c__Spirochaetia,0,-6
no drug,M17,MB003,run1,day 4,c__Spirulinales[class],0,-6
no drug,M17,MB003,run1,day 4,c__Synechococcales[class],0,-6
no drug,M17,MB003,run1,day 4,c__Synergistia,0,-6
no drug,M17,MB003,run1,day 4,c__Thermobaculum[class],0,-6
no drug,M17,MB003,run1,day 4,c__Thermodesulfobacteria,0,-6
no drug,M17,MB003,run1,day 4,c__Thermoleophilia,0,-6
no drug,M17,MB003,run1,day 4,c__Thermomicrobia,0,-6
no drug,M17,MB003,run1,day 4,c__Thermoplasmata,0,-6
no drug,M17,MB003,run1,day 4,c__Thermoprotei,0,-6
no drug,M17,MB003,run1,day 4,c__Thermotogae,0,-6
no drug,M17,MB003,run1,day 4,c__Tissierellia,5.985873338920148e-5,-4.215677090554991
no drug,M17,MB003,run1,day 4,c__Verrucomicrobiae,0,-6
no drug,M17,MB003,run1,day 4,c__cyanobacterium IHB-347[class],0,-6
no drug,M17,MB003,run1,day 4,c__cyanobacterium IHB-410[class],0,-6
no drug,M17,MB003,run1,day 4,c__cyanobacterium PCC 7702[class],0,-6
no drug,M17,MB003,run1,day 4,c__marine bacterium SIMO-4474[class],0,-6
no drug,M17,MB003,run1,day 4,c__marine bacterium SIMO-4476[class],0,-6
no drug,M17,MB003,run1,day 4,c__marine bacterium SIMO-4483[class],0,-6
no drug,M17,MB003,run1,day 4,c__phototrophic bacterium[class],0,-6
no drug,M17,MB005,run1,day 4,c__Acidimicrobiia,0,-6
no drug,M17,MB005,run1,day 4,c__Acidithiobacillia,0,-6
no drug,M17,MB005,run1,day 4,c__Acidobacteriia,0,-6
no drug,M17,MB005,run1,day 4,c__Actinobacteria,2.8307227778826195e-4,-3.546571146393322
no drug,M17,MB005,run1,day 4,c__Alphaproteobacteria,1.8871485185884127e-05,-4.701769672702481
no drug,M17,MB005,run1,day 4,c__Aminomonas aminovorus[class],0,-6
no drug,M17,MB005,run1,day 4,c__Anaerolineae,0,-6
no drug,M17,MB005,run1,day 4,c__Aquificae,0,-6
no drug,M17,MB005,run1,day 4,c__Bacilli,0.01037931685223627,-1.9837893897363483
no drug,M17,MB005,run1,day 4,c__Bacteroidetes Order II. Incertae sedis[class],0,-6
no drug,M17,MB005,run1,day 4,c__Bacteroidia,0.09913191168144933,-1.0037821377577614
no drug,M17,MB005,run1,day 4,c__Balneolia,0,-6
no drug,M17,MB005,run1,day 4,c__Betaproteobacteria,3.7742970371768255e-5,-4.41180708556283
no drug,M17,MB005,run1,day 4,c__Blastocatellia,0,-6
no drug,M17,MB005,run1,day 4,c__Caldilineae,0,-6
no drug,M17,MB005,run1,day 4,c__Caldisericia,0,-6
no drug,M17,MB005,run1,day 4,c__Calditrichae,0,-6
no drug,M17,MB005,run1,day 4,c__Chitinophagia,0,-6
no drug,M17,MB005,run1,day 4,c__Chlamydiia,0,-6
no drug,M17,MB005,run1,day 4,c__Chlorobia,0,-6
no drug,M17,MB005,run1,day 4,c__Chloroflexia,0,-6
no drug,M17,MB005,run1,day 4,c__Chroococcales[class],0,-6
no drug,M17,MB005,run1,day 4,c__Chroococcidiopsidales[class],0,-6
no drug,M17,MB005,run1,day 4,c__Chrysiogenetes,0,-6
no drug,M17,MB005,run1,day 4,c__Clostridia,0.49290432157010755,-0.3072364930320138
no drug,M17,MB005,run1,day 4,c__Coriobacteriia,0.0028684657482543874,-2.5421989548978194
no drug,M17,MB005,run1,day 4,c__Cytophagia,0,-6
no drug,M17,MB005,run1,day 4,c__Deferribacteres,0,-6
no drug,M17,MB005,run1,day 4,c__Dehalococcoidia,0,-6
no drug,M17,MB005,run1,day 4,c__Deinococci,0,-6
no drug,M17,MB005,run1,day 4,c__Deltaproteobacteria,1.8871485185884127e-05,-4.701769672702481
no drug,M17,MB005,run1,day 4,c__Dictyoglomia,0,-6
no drug,M17,MB005,run1,day 4,c__Elusimicrobia,0,-6
no drug,M17,MB005,run1,day 4,c__Epsilonproteobacteria,0,-6
no drug,M17,MB005,run1,day 4,c__Erysipelotrichia,0.001339875448197773,-2.8726115612032914
no drug,M17,MB005,run1,day 4,c__Fibrobacteria,0,-6
no drug,M17,MB005,run1,day 4,c__Flavobacteriia,0,-6
no drug,M17,MB005,run1,day 4,c__Fusobacteriia,0,-6
no drug,M17,MB005,run1,day 4,c__Gammaproteobacteria,0.36082279675410456,-0.4427048279532909
no drug,M17,MB005,run1,day 4,c__Gemmatimonadetes,0,-6
no drug,M17,MB005,run1,day 4,c__Gloeobacteria,0,-6
no drug,M17,MB005,run1,day 4,c__Halobacteria,0,-6
no drug,M17,MB005,run1,day 4,c__Holophagae,0,-6
no drug,M17,MB005,run1,day 4,c__Ignavibacteria,0,-6
no drug,M17,MB005,run1,day 4,c__Ktedonobacteria,0,-6
no drug,M17,MB005,run1,day 4,c__Lentisphaeria,0,-6
no drug,M17,MB005,run1,day 4,c__Methanobacteria,0,-6
no drug,M17,MB005,run1,day 4,c__Methanomicrobia,0,-6
no drug,M17,MB005,run1,day 4,c__Methylacidiphilae,0,-6
no drug,M17,MB005,run1,day 4,c__Mollicutes,0,-6
no drug,M17,MB005,run1,day 4,c__Negativicutes,0.01639932062653331,-1.7851476614051665
no drug,M17,MB005,run1,day 4,c__Nitriliruptoria,0,-6
no drug,M17,MB005,run1,day 4,c__Nitrospira,0,-6
no drug,M17,MB005,run1,day 4,c__Nostocales[class],0,-6
no drug,M17,MB005,run1,day 4,c__Opitutae,0,-6
no drug,M17,MB005,run1,day 4,c__Oscillatoriales[class],0,-6
no drug,M17,MB005,run1,day 4,c__Planctomycetia,0,-6
no drug,M17,MB005,run1,day 4,c__Pleurocapsales[class],0,-6
no drug,M17,MB005,run1,day 4,c__Rubrobacteria,0,-6
no drug,M17,MB005,run1,day 4,c__Saprospiria,0,-6
no drug,M17,MB005,run1,day 4,c__Solibacteres,0,-6
no drug,M17,MB005,run1,day 4,c__Sphingobacteriia,0,-6
no drug,M17,MB005,run1,day 4,c__Spirochaetia,1.8871485185884127e-05,-4.701769672702481
no drug,M17,MB005,run1,day 4,c__Spirulinales[class],0,-6
no drug,M17,MB005,run1,day 4,c__Synechococcales[class],0,-6
no drug,M17,MB005,run1,day 4,c__Synergistia,0,-6
no drug,M17,MB005,run1,day 4,c__Thermobaculum[class],0,-6
no drug,M17,MB005,run1,day 4,c__Thermodesulfobacteria,0,-6
no drug,M17,MB005,run1,day 4,c__Thermoleophilia,0,-6
no drug,M17,MB005,run1,day 4,c__Thermomicrobia,0,-6
no drug,M17,MB005,run1,day 4,c__Thermoplasmata,0,-6
no drug,M17,MB005,run1,day 4,c__Thermoprotei,0,-6
no drug,M17,MB005,run1,day 4,c__Thermotogae,0,-6
no drug,M17,MB005,run1,day 4,c__Tissierellia,0,-6
no drug,M17,MB005,run1,day 4,c__Verrucomicrobiae,0,-6
no drug,M17,MB005,run1,day 4,c__cyanobacterium IHB-347[class],0,-6
no drug,M17,MB005,run1,day 4,c__cyanobacterium IHB-410[class],0,-6
no drug,M17,MB005,run1,day 4,c__cyanobacterium PCC 7702[class],0,-6
no drug,M17,MB005,run1,day 4,c__marine bacterium SIMO-4474[class],0,-6
no drug,M17,MB005,run1,day 4,c__marine bacterium SIMO-4476[class],0,-6
no drug,M17,MB005,run1,day 4,c__marine bacterium SIMO-4483[class],0,-6
no drug,M17,MB005,run1,day 4,c__phototrophic bacterium[class],0,-6
no drug,M17,MB006,run3,day 4,c__Acidimicrobiia,0,-6
no drug,M17,MB006,run3,day 4,c__Acidithiobacillia,0,-6
no drug,M17,MB006,run3,day 4,c__Acidobacteriia,0,-6
no drug,M17,MB006,run3,day 4,c__Actinobacteria,0.04962339914938104,-1.3043047386205266
no drug,M17,MB006,run3,day 4,c__Alphaproteobacteria,2.3760306032741703e-5,-4.606243991820351
no drug,M17,MB006,run3,day 4,c__Aminomonas aminovorus[class],0,-6
no drug,M17,MB006,run3,day 4,c__Anaerolineae,0,-6
no drug,M17,MB006,run3,day 4,c__Aquificae,0,-6
no drug,M17,MB006,run3,day 4,c__Bacilli,1.7820229524556275e-4,-3.74665643213986
no drug,M17,MB006,run3,day 4,c__Bacteroidetes Order II. Incertae sedis[class],0,-6
no drug,M17,MB006,run3,day 4,c__Bacteroidia,0.10232375793000213,-0.9900192740932832
no drug,M17,MB006,run3,day 4,c__Balneolia,0,-6
no drug,M17,MB006,run3,day 4,c__Betaproteobacteria,7.246893339986219e-4,-3.139249260023851
no drug,M17,MB006,run3,day 4,c__Blastocatellia,0,-6
no drug,M17,MB006,run3,day 4,c__Caldilineae,0,-6
no drug,M17,MB006,run3,day 4,c__Caldisericia,0,-6
no drug,M17,MB006,run3,day 4,c__Calditrichae,1.1880153016370851e-5,-4.890078977521955
no drug,M17,MB006,run3,day 4,c__Chitinophagia,0,-6
no drug,M17,MB006,run3,day 4,c__Chlamydiia,0,-6
no drug,M17,MB006,run3,day 4,c__Chlorobia,0,-6
no drug,M17,MB006,run3,day 4,c__Chloroflexia,0,-6
no drug,M17,MB006,run3,day 4,c__Chroococcales[class],0,-6
no drug,M17,MB006,run3,day 4,c__Chroococcidiopsidales[class],0,-6
no drug,M17,MB006,run3,day 4,c__Chrysiogenetes,0,-6
no drug,M17,MB006,run3,day 4,c__Clostridia,0.7378169030817117,-0.13205081086678744
no drug,M17,MB006,run3,day 4,c__Coriobacteriia,0.10507995342980017,-0.9784759953889878
no drug,M17,MB006,run3,day 4,c__Cytophagia,3.5640459049112556e-5,-4.436039093922101
no drug,M17,MB006,run3,day 4,c__Deferribacteres,0,-6
no drug,M17,MB006,run3,day 4,c__Dehalococcoidia,0,-6
no drug,M17,MB006,run3,day 4,c__Deinococci,0,-6
no drug,M17,MB006,run3,day 4,c__Deltaproteobacteria,2.3760306032741703e-5,-4.606243991820351
no drug,M17,MB006,run3,day 4,c__Dictyoglomia,0,-6
no drug,M17,MB006,run3,day 4,c__Elusimicrobia,0,-6
no drug,M17,MB006,run3,day 4,c__Epsilonproteobacteria,0,-6
no drug,M17,MB006,run3,day 4,c__Erysipelotrichia,0,-6
no drug,M17,MB006,run3,day 4,c__Fibrobacteria,0,-6
no drug,M17,MB006,run3,day 4,c__Flavobacteriia,0,-6
no drug,M17,MB006,run3,day 4,c__Fusobacteriia,1.1880153016370851e-5,-4.890078977521955
no drug,M17,MB006,run3,day 4,c__Gammaproteobacteria,6.534084159003968e-4,-3.1841511241356324
no drug,M17,MB006,run3,day 4,c__Gemmatimonadetes,0,-6
no drug,M17,MB006,run3,day 4,c__Gloeobacteria,0,-6
no drug,M17,MB006,run3,day 4,c__Halobacteria,0,-6
no drug,M17,MB006,run3,day 4,c__Holophagae,0,-6
no drug,M17,MB006,run3,day 4,c__Ignavibacteria,0,-6
no drug,M17,MB006,run3,day 4,c__Ktedonobacteria,0,-6
no drug,M17,MB006,run3,day 4,c__Lentisphaeria,0,-6
no drug,M17,MB006,run3,day 4,c__Methanobacteria,0,-6
no drug,M17,MB006,run3,day 4,c__Methanomicrobia,0,-6
no drug,M17,MB006,run3,day 4,c__Methylacidiphilae,0,-6
no drug,M17,MB006,run3,day 4,c__Mollicutes,0,-6
no drug,M17,MB006,run3,day 4,c__Negativicutes,5.464870387530592e-4,-3.2616261578844745
no drug,M17,MB006,run3,day 4,c__Nitriliruptoria,0,-6
no drug,M17,MB006,run3,day 4,c__Nitrospira,0,-6
no drug,M17,MB006,run3,day 4,c__Nostocales[class],0,-6
no drug,M17,MB006,run3,day 4,c__Opitutae,0,-6
no drug,M17,MB006,run3,day 4,c__Oscillatoriales[class],0,-6
no drug,M17,MB006,run3,day 4,c__Planctomycetia,0,-6
no drug,M17,MB006,run3,day 4,c__Pleurocapsales[class],1.1880153016370851e-5,-4.890078977521955
no drug,M17,MB006,run3,day 4,c__Rubrobacteria,0,-6
no drug,M17,MB006,run3,day 4,c__Saprospiria,0,-6
no drug,M17,MB006,run3,day 4,c__Solibacteres,0,-6
no drug,M17,MB006,run3,day 4,c__Sphingobacteriia,0,-6
no drug,M17,MB006,run3,day 4,c__Spirochaetia,0,-6
no drug,M17,MB006,run3,day 4,c__Spirulinales[class],0,-6
no drug,M17,MB006,run3,day 4,c__Synechococcales[class],1.1880153016370851e-5,-4.890078977521955
no drug,M17,MB006,run3,day 4,c__Synergistia,0,-6
no drug,M17,MB006,run3,day 4,c__Thermobaculum[class],0,-6
no drug,M17,MB006,run3,day 4,c__Thermodesulfobacteria,0,-6
no drug,M17,MB006,run3,day 4,c__Thermoleophilia,0,-6
no drug,M17,MB006,run3,day 4,c__Thermomicrobia,0,-6
no drug,M17,MB006,run3,day 4,c__Thermoplasmata,0,-6
no drug,M17,MB006,run3,day 4,c__Thermoprotei,0,-6
no drug,M17,MB006,run3,day 4,c__Thermotogae,0,-6
no drug,M17,MB006,run3,day 4,c__Tissierellia,1.1880153016370851e-5,-4.890078977521955
no drug,M17,MB006,run3,day 4,c__Verrucomicrobiae,0,-6
no drug,M17,MB006,run3,day 4,c__cyanobacterium IHB-347[class],0,-6
no drug,M17,MB006,run3,day 4,c__cyanobacterium IHB-410[class],0,-6
no drug,M17,MB006,run3,day 4,c__cyanobacterium PCC 7702[class],0,-6
no drug,M17,MB006,run3,day 4,c__marine bacterium SIMO-4474[class],1.1880153016370851e-5,-4.890078977521955
no drug,M17,MB006,run3,day 4,c__marine bacterium SIMO-4476[class],0,-6
no drug,M17,MB006,run3,day 4,c__marine bacterium SIMO-4483[class],0,-6
no drug,M17,MB006,run3,day 4,c__phototrophic bacterium[class],0,-6
no drug,M17,MB007,run3,day 4,c__Acidimicrobiia,0,-6
no drug,M17,MB007,run3,day 4,c__Acidithiobacillia,0,-6
no drug,M17,MB007,run3,day 4,c__Acidobacteriia,0,-6
no drug,M17,MB007,run3,day 4,c__Actinobacteria,0.059462158499179685,-1.2257520261379182
no drug,M17,MB007,run3,day 4,c__Alphaproteobacteria,5.706541122761966e-5,-4.2360824938782935
no drug,M17,MB007,run3,day 4,c__Aminomonas aminovorus[class],0,-6
no drug,M17,MB007,run3,day 4,c__Anaerolineae,0,-6
no drug,M17,MB007,run3,day 4,c__Aquificae,2.853270561380983e-5,-4.52969676369116
no drug,M17,MB007,run3,day 4,c__Bacilli,0.011570012126399886,-1.9366286512742217
no drug,M17,MB007,run3,day 4,c__Bacteroidetes Order II. Incertae sedis[class],0,-6
no drug,M17,MB007,run3,day 4,c__Bacteroidia,0.09104786361366717,-1.0407254702907363
no drug,M17,MB007,run3,day 4,c__Balneolia,0,-6
no drug,M17,MB007,run3,day 4,c__Betaproteobacteria,0.003181396675939796,-2.497245687846386
no drug,M17,MB007,run3,day 4,c__Blastocatellia,0,-6
no drug,M17,MB007,run3,day 4,c__Caldilineae,0,-6
no drug,M17,MB007,run3,day 4,c__Caldisericia,0,-6
no drug,M17,MB007,run3,day 4,c__Calditrichae,1.4266352806904915e-5,-4.816264705250538
no drug,M17,MB007,run3,day 4,c__Chitinophagia,0,-6
no drug,M17,MB007,run3,day 4,c__Chlamydiia,0,-6
no drug,M17,MB007,run3,day 4,c__Chlorobia,0,-6
no drug,M17,MB007,run3,day 4,c__Chloroflexia,0,-6
no drug,M17,MB007,run3,day 4,c__Chroococcales[class],1.4266352806904915e-5,-4.816264705250538
no drug,M17,MB007,run3,day 4,c__Chroococcidiopsidales[class],0,-6
no drug,M17,MB007,run3,day 4,c__Chrysiogenetes,0,-6
no drug,M17,MB007,run3,day 4,c__Clostridia,0.6593908267351452,-0.18085644030755255
no drug,M17,MB007,run3,day 4,c__Coriobacteriia,0.012525857764462515,-1.9021578537221693
no drug,M17,MB007,run3,day 4,c__Cytophagia,2.853270561380983e-5,-4.52969676369116
no drug,M17,MB007,run3,day 4,c__Deferribacteres,0,-6
no drug,M17,MB007,run3,day 4,c__Dehalococcoidia,1.4266352806904915e-5,-4.816264705250538
no drug,M17,MB007,run3,day 4,c__Deinococci,2.853270561380983e-5,-4.52969676369116
no drug,M17,MB007,run3,day 4,c__Deltaproteobacteria,5.706541122761966e-5,-4.2360824938782935
no drug,M17,MB007,run3,day 4,c__Dictyoglomia,0,-6
no drug,M17,MB007,run3,day 4,c__Elusimicrobia,0,-6
no drug,M17,MB007,run3,day 4,c__Epsilonproteobacteria,0,-6
no drug,M17,MB007,run3,day 4,c__Erysipelotrichia,1.8546258648976388e-4,-3.7294082958180548
no drug,M17,MB007,run3,day 4,c__Fibrobacteria,2.853270561380983e-5,-4.52969676369116
no drug,M17,MB007,run3,day 4,c__Flavobacteriia,2.853270561380983e-5,-4.52969676369116
no drug,M17,MB007,run3,day 4,c__Fusobacteriia,0,-6
no drug,M17,MB007,run3,day 4,c__Gammaproteobacteria,0.1370140523575148,-0.8632317189989804
no drug,M17,MB007,run3,day 4,c__Gemmatimonadetes,0,-6
no drug,M17,MB007,run3,day 4,c__Gloeobacteria,0,-6
no drug,M17,MB007,run3,day 4,c__Halobacteria,0,-6
no drug,M17,MB007,run3,day 4,c__Holophagae,0,-6
no drug,M17,MB007,run3,day 4,c__Ignavibacteria,0,-6
no drug,M17,MB007,run3,day 4,c__Ktedonobacteria,0,-6
no drug,M17,MB007,run3,day 4,c__Lentisphaeria,0,-6
no drug,M17,MB007,run3,day 4,c__Methanobacteria,0,-6
no drug,M17,MB007,run3,day 4,c__Methanomicrobia,0,-6
no drug,M17,MB007,run3,day 4,c__Methylacidiphilae,0,-6
no drug,M17,MB007,run3,day 4,c__Mollicutes,1.4266352806904915e-5,-4.816264705250538
no drug,M17,MB007,run3,day 4,c__Negativicutes,0.01968756687352878,-1.7057858949116487
no drug,M17,MB007,run3,day 4,c__Nitriliruptoria,0,-6
no drug,M17,MB007,run3,day 4,c__Nitrospira,0,-6
no drug,M17,MB007,run3,day 4,c__Nostocales[class],0,-6
no drug,M17,MB007,run3,day 4,c__Opitutae,0,-6
no drug,M17,MB007,run3,day 4,c__Oscillatoriales[class],1.4266352806904915e-5,-4.816264705250538
no drug,M17,MB007,run3,day 4,c__Planctomycetia,0,-6
no drug,M17,MB007,run3,day 4,c__Pleurocapsales[class],0,-6
no drug,M17,MB007,run3,day 4,c__Rubrobacteria,0,-6
no drug,M17,MB007,run3,day 4,c__Saprospiria,0,-6
no drug,M17,MB007,run3,day 4,c__Solibacteres,0,-6
no drug,M17,MB007,run3,day 4,c__Sphingobacteriia,1.4266352806904915e-5,-4.816264705250538
no drug,M17,MB007,run3,day 4,c__Spirochaetia,1.4266352806904915e-5,-4.816264705250538
no drug,M17,MB007,run3,day 4,c__Spirulinales[class],0,-6
no drug,M17,MB007,run3,day 4,c__Synechococcales[class],0,-6
no drug,M17,MB007,run3,day 4,c__Synergistia,1.4266352806904915e-5,-4.816264705250538
no drug,M17,MB007,run3,day 4,c__Thermobaculum[class],0,-6
no drug,M17,MB007,run3,day 4,c__Thermodesulfobacteria,0,-6
no drug,M17,MB007,run3,day 4,c__Thermoleophilia,0,-6
no drug,M17,MB007,run3,day 4,c__Thermomicrobia,0,-6
no drug,M17,MB007,run3,day 4,c__Thermoplasmata,0,-6
no drug,M17,MB007,run3,day 4,c__Thermoprotei,0,-6
no drug,M17,MB007,run3,day 4,c__Thermotogae,0,-6
no drug,M17,MB007,run3,day 4,c__Tissierellia,9.98644696483344e-5,-3.996261790682163
no drug,M17,MB007,run3,day 4,c__Verrucomicrobiae,0,-6
no drug,M17,MB007,run3,day 4,c__cyanobacterium IHB-347[class],0,-6
no drug,M17,MB007,run3,day 4,c__cyanobacterium IHB-410[class],0,-6
no drug,M17,MB007,run3,day 4,c__cyanobacterium PCC 7702[class],0,-6
no drug,M17,MB007,run3,day 4,c__marine bacterium SIMO-4474[class],1.4266352806904915e-5,-4.816264705250538
no drug,M17,MB007,run3,day 4,c__marine bacterium SIMO-4476[class],1.4266352806904915e-5,-4.816264705250538
no drug,M17,MB007,run3,day 4,c__marine bacterium SIMO-4483[class],0,-6
no drug,M17,MB007,run3,day 4,c__phototrophic bacterium[class],0,-6
no drug,MGAM,MB001,run1,day 4,c__Acidimicrobiia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Acidithiobacillia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Acidobacteriia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Actinobacteria,0.008852949066799525,-2.052862980671101
no drug,MGAM,MB001,run1,day 4,c__Alphaproteobacteria,0,-6
no drug,MGAM,MB001,run1,day 4,c__Aminomonas aminovorus[class],0,-6
no drug,MGAM,MB001,run1,day 4,c__Anaerolineae,0,-6
no drug,MGAM,MB001,run1,day 4,c__Aquificae,0,-6
no drug,MGAM,MB001,run1,day 4,c__Bacilli,0.03188594642241214,-1.4963870679440066
no drug,MGAM,MB001,run1,day 4,c__Bacteroidetes Order II. Incertae sedis[class],0,-6
no drug,MGAM,MB001,run1,day 4,c__Bacteroidia,0.35283409343502087,-0.4524282259007157
no drug,MGAM,MB001,run1,day 4,c__Balneolia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Betaproteobacteria,0.018395738320622388,-1.7352591691057322
no drug,MGAM,MB001,run1,day 4,c__Blastocatellia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Caldilineae,0,-6
no drug,MGAM,MB001,run1,day 4,c__Caldisericia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Calditrichae,0,-6
no drug,MGAM,MB001,run1,day 4,c__Chitinophagia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Chlamydiia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Chlorobia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Chloroflexia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Chroococcales[class],0,-6
no drug,MGAM,MB001,run1,day 4,c__Chroococcidiopsidales[class],0,-6
no drug,MGAM,MB001,run1,day 4,c__Chrysiogenetes,0,-6
no drug,MGAM,MB001,run1,day 4,c__Clostridia,0.3038746023837811,-0.5173041672298326
no drug,MGAM,MB001,run1,day 4,c__Coriobacteriia,0.005097152493005787,-2.292587178305656
no drug,MGAM,MB001,run1,day 4,c__Cytophagia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Deferribacteres,0,-6
no drug,MGAM,MB001,run1,day 4,c__Dehalococcoidia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Deinococci,0,-6
no drug,MGAM,MB001,run1,day 4,c__Deltaproteobacteria,1.9162227417314988e-5,-4.695461490995725
no drug,MGAM,MB001,run1,day 4,c__Dictyoglomia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Elusimicrobia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Epsilonproteobacteria,0,-6
no drug,MGAM,MB001,run1,day 4,c__Erysipelotrichia,2.2994672900777987e-4,-3.636488184462819
no drug,MGAM,MB001,run1,day 4,c__Fibrobacteria,0,-6
no drug,MGAM,MB001,run1,day 4,c__Flavobacteriia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Fusobacteriia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Gammaproteobacteria,0.17441459395240103,-0.7584146887571115
no drug,MGAM,MB001,run1,day 4,c__Gemmatimonadetes,0,-6
no drug,MGAM,MB001,run1,day 4,c__Gloeobacteria,0,-6
no drug,MGAM,MB001,run1,day 4,c__Halobacteria,0,-6
no drug,MGAM,MB001,run1,day 4,c__Holophagae,0,-6
no drug,MGAM,MB001,run1,day 4,c__Ignavibacteria,0,-6
no drug,MGAM,MB001,run1,day 4,c__Ktedonobacteria,0,-6
no drug,MGAM,MB001,run1,day 4,c__Lentisphaeria,0,-6
no drug,MGAM,MB001,run1,day 4,c__Methanobacteria,0,-6
no drug,MGAM,MB001,run1,day 4,c__Methanomicrobia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Methylacidiphilae,0,-6
no drug,MGAM,MB001,run1,day 4,c__Mollicutes,0,-6
no drug,MGAM,MB001,run1,day 4,c__Negativicutes,0.08368144713141455,-1.0773656281884374
no drug,MGAM,MB001,run1,day 4,c__Nitriliruptoria,0,-6
no drug,MGAM,MB001,run1,day 4,c__Nitrospira,0,-6
no drug,MGAM,MB001,run1,day 4,c__Nostocales[class],0,-6
no drug,MGAM,MB001,run1,day 4,c__Opitutae,0,-6
no drug,MGAM,MB001,run1,day 4,c__Oscillatoriales[class],0,-6
no drug,MGAM,MB001,run1,day 4,c__Planctomycetia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Pleurocapsales[class],0,-6
no drug,MGAM,MB001,run1,day 4,c__Rubrobacteria,0,-6
no drug,MGAM,MB001,run1,day 4,c__Saprospiria,0,-6
no drug,MGAM,MB001,run1,day 4,c__Solibacteres,0,-6
no drug,MGAM,MB001,run1,day 4,c__Sphingobacteriia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Spirochaetia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Spirulinales[class],0,-6
no drug,MGAM,MB001,run1,day 4,c__Synechococcales[class],0,-6
no drug,MGAM,MB001,run1,day 4,c__Synergistia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Thermobaculum[class],0,-6
no drug,MGAM,MB001,run1,day 4,c__Thermodesulfobacteria,0,-6
no drug,MGAM,MB001,run1,day 4,c__Thermoleophilia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Thermomicrobia,0,-6
no drug,MGAM,MB001,run1,day 4,c__Thermoplasmata,0,-6
no drug,MGAM,MB001,run1,day 4,c__Thermoprotei,0,-6
no drug,MGAM,MB001,run1,day 4,c__Thermotogae,0,-6
no drug,MGAM,MB001,run1,day 4,c__Tissierellia,1.9162227417314988e-5,-4.695461490995725
no drug,MGAM,MB001,run1,day 4,c__Verrucomicrobiae,3.8324454834629976e-5,-4.405337289402783
no drug,MGAM,MB001,run1,day 4,c__cyanobacterium IHB-347[class],0,-6
no drug,MGAM,MB001,run1,day 4,c__cyanobacterium IHB-410[class],0,-6
no drug,MGAM,MB001,run1,day 4,c__cyanobacterium PCC 7702[class],0,-6
no drug,MGAM,MB001,run1,day 4,c__marine bacterium SIMO-4474[class],0,-6
no drug,MGAM,MB001,run1,day 4,c__marine bacterium SIMO-4476[class],0,-6
no drug,MGAM,MB001,run1,day 4,c__marine bacterium SIMO-4483[class],0,-6
no drug,MGAM,MB001,run1,day 4,c__phototrophic bacterium[class],0,-6
no drug,MGAM,MB002,run1,day 4,c__Acidimicrobiia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Acidithiobacillia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Acidobacteriia,0,-6
no drug,MGAM,MB002,run1,day 4,c__Actinobacteria,0.00573756577830589,-2.241196635894297
no drug,MGAM,MB002,run1,day 4,c__Alphaproteobacteria,0,-6
no drug,MGAM,MB002,run1,day 4,c__Aminomonas aminovorus[class],0,-6
no drug,MGAM,MB002,run1,day 4,c__Anaerolineae,0,-6
no drug,MGAM,MB002,run1,day 4,c__Aquificae,0,-6
no drug,MGAM,MB002,run1,day 4,c__Bacilli,0.0037854354099473774,-2.421769447090442
no drug,MGAM,MB002,run1,day 4,c__Bacteroidetes Order II. Incertae sedis[class],0,-6
no drug,MGAM,MB002,run1,day 4,c__Bacteroidia,0.358275335257172,-0.445781876753343
no drug,MGAM,MB002,run1,day 4,c__Balneolia,0,-6
